timestamp_local (America/Santiago),indoor.app_tempin,indoor.dew_point,indoor.feels_like,indoor.humidity,indoor.temperature,pressure.absolute,pressure.relative,soil_ch1.ad,soil_ch1.soilmoisture,soil_ch2.ad,soil_ch2.soilmoisture,temp_ch1.temperature,temp_ch2.temperature
2026-08-21 19:00:00,18.35,8.008333333333333,18.808333333333334,49.333333333333336,18.825,28.079166666666666,28.079166666666666,268.4166666666667,58.0,227.0,45.0,13.491666666666667,12.225
2026-08-21 20:00:00,18.066666666666663,7.466666666666666,18.675,48.0,18.666666666666668,28.08083333333333,28.08083333333333,268.0,58.0,226.41666666666663,45.0,13.525,12.300000000000002
2026-08-21 21:00:00,17.95,7.608333333333333,18.516666666666666,49.0,18.516666666666666,28.08,28.08,268.0,58.0,226.0,45.0,13.508333333333333,12.316666666666668
2026-08-21 22:00:00,17.64166666666667,7.375,18.266666666666666,49.0,18.266666666666666,28.08833333333333,28.08833333333333,268.4166666666667,58.0,226.0,45.0,13.5,12.308333333333335
2026-08-21 23:00:00,17.366666666666667,7.158333333333332,18.025,49.0,18.025,28.08,28.08,268.0,58.0,226.0,45.0,13.5,12.391666666666667
2026-08-22 00:00:00,17.083333333333332,6.941666666666666,17.783333333333335,49.0,17.791666666666668,28.08,28.08,268.1666666666667,58.0,226.0,45.0,13.5,12.4
2026-08-22 01:00:00,16.825,6.775,17.616666666666667,49.0,17.608333333333334,28.0675,28.0675,268.0,58.0,226.0,45.0,13.4,12.475
2026-08-22 02:00:00,16.525000000000002,6.466666666666666,17.316666666666666,48.91666666666666,17.316666666666666,28.058333333333334,28.058333333333334,268.0,58.0,225.16666666666663,45.0,13.4,12.483333333333334
2026-08-22 03:00:00,16.216666666666665,6.033333333333334,17.133333333333333,48.0,17.125,28.0475,28.0475,268.0,58.0,225.3333333333333,45.0,13.358333333333334,12.483333333333334
2026-08-22 04:00:00,16.0,5.866666666666667,16.958333333333332,48.0,16.958333333333332,28.028333333333336,28.028333333333336,268.0,58.0,225.5,45.0,13.358333333333334,12.475
2026-08-22 05:00:00,15.808333333333335,5.7,16.791666666666668,48.0,16.791666666666668,28.02416666666667,28.02416666666667,268.0,58.0,225.16666666666663,45.0,13.275,12.533333333333331
2026-08-22 06:00:00,15.666666666666666,5.633333333333333,16.666666666666668,48.0,16.666666666666668,28.02,28.02,267.9166666666667,57.91666666666666,225.16666666666663,45.0,13.208333333333334,12.525
2026-08-22 07:00:00,15.583333333333334,5.558333333333334,16.59166666666667,48.0,16.59166666666667,28.028333333333336,28.028333333333336,267.25,57.25,225.16666666666663,44.91666666666666,13.116666666666667,12.541666666666666
2026-08-22 08:00:00,15.891666666666666,5.7,16.866666666666667,47.583333333333336,16.875,28.03333333333333,28.03333333333333,267.0,57.0,224.91666666666663,44.91666666666666,13.116666666666667,12.516666666666666
